id,source_files,source_lines,owner,claim_type,subtype,claim_text,expected_value,doc_says,code_says,vps_says,status,suggested_fix,notes
c-1991,docs/architecture/paperclip-hermes-local-contract.md,161,owned,behavioral,adapter_behavior,"If task fields are absent from ctx.config, hermes-paperclip-adapter degrades to no-task heartbeat branch even during assignment wake",degrades to no-task heartbeat branch,,,,UNVERIFIABLE,,
c-1992,docs/architecture/paperclip-hermes-local-contract.md,183,owned,concrete,http_header,Task completion PATCH must include Authorization: Bearer $PAPERCLIP_API_KEY header,Authorization: Bearer $PAPERCLIP_API_KEY,,,,UNVERIFIABLE,,
c-1993,docs/architecture/paperclip-hermes-local-contract.md,184,owned,concrete,http_header,Task completion PATCH must include X-Paperclip-Run-Id: $PAPERCLIP_RUN_ID header,X-Paperclip-Run-Id: $PAPERCLIP_RUN_ID,,,,UNVERIFIABLE,,
c-1994,docs/architecture/paperclip-hermes-local-contract.md,191,owned,behavioral,env_var,"On the direct hermes_local path, PAPERCLIP_RUN_ID, HERMES_RUN_ID, and LANGFUSE_TRACE_ID are the same value",PAPERCLIP_RUN_ID == HERMES_RUN_ID == LANGFUSE_TRACE_ID,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:5806:  expected_value: PAPERCLIP_RUN_ID == HERMES_RUN_ID == LANGFUSE_TRACE_ID
./docs/audits/2026-05-01-three-way/claims.curated.yaml:6874:  expected_value: PAPERCLIP_RUN_ID == HERMES_RUN_ID == LANGFUSE_TRACE_ID
./docs/audits/2026-05-01-three-way",,MATCH,,
c-1995,docs/architecture/paperclip-hermes-local-contract.md,217,owned,concrete,port,Shared substrate Postgres listens on 127.0.0.1:5433,5433,,,port 5433 bound by container 1215-prototype-local-postgres-1,MATCH,,
c-1996,docs/architecture/paperclip-hermes-local-contract.md,237,owned,concrete,id,First proof company ID is c754b277-80cc-47f3-8d54-90d02ff41b2d on srv1264451,c754b277-80cc-47f3-8d54-90d02ff41b2d,,,,UNVERIFIABLE,,
c-1997,docs/architecture/paperclip-hermes-local-contract.md,241,owned,concrete,id,First proof successful run ID f415ff0c-de15-44c7-9238-bd0d44ba5150 exists,f415ff0c-de15-44c7-9238-bd0d44ba5150,,,,UNVERIFIABLE,,
c-1998,docs/architecture/paperclip-hermes-local-contract.md,242,owned,concrete,id,First proof successful run ID a301c43d-29cd-4343-a75f-1297eb521e36 exists,a301c43d-29cd-4343-a75f-1297eb521e36,,,,UNVERIFIABLE,,
c-1999,docs/architecture/paperclip-hermes-local-contract.md,243,owned,concrete,id,First proof successful run ID 683f1a86-8ee7-44f3-8f34-af36c0947022 exists,683f1a86-8ee7-44f3-8f34-af36c0947022,,,,UNVERIFIABLE,,
c-2000,docs/architecture/paperclip-hermes-local-contract.md,257,owned,concrete,id,Second proof issue is HERA-1 with UUID 6d1b1635-fb6c-45d5-b7d4-d65c113d124a,6d1b1635-fb6c-45d5-b7d4-d65c113d124a,,,,UNVERIFIABLE,,
c-2001,docs/architecture/paperclip-hermes-local-contract.md,259,owned,concrete,id,Second proof agent comment ID is 5ded90f3-32a1-4a2d-867b-63d191441a4b,5ded90f3-32a1-4a2d-867b-63d191441a4b,,,,UNVERIFIABLE,,
c-2002,docs/architecture/paperclip-hermes-local-contract.md,268,owned,concrete,path,Second proof hermes-home path is /paperclip/instances/default/companies/ab6896c0-a9a8-473d-943e-88012137055c/hermes-home,/paperclip/instances/default/companies/ab6896c0-a9a8-473d-943e-88012137055c/hermes-home,,,,UNVERIFIABLE,,
c-2003,docs/architecture/paperclip-hermes-local-contract.md,275,owned,concrete,id,Honcho proof company ID is 029b7499-feef-4a26-8b14-b7af0c293f78,029b7499-feef-4a26-8b14-b7af0c293f78,,,,UNVERIFIABLE,,
c-2004,docs/architecture/paperclip-hermes-local-contract.md,276,owned,concrete,id,Honcho proof agent ID is b8c2fd7c-eb5d-4b90-a051-ee59484fff19,b8c2fd7c-eb5d-4b90-a051-ee59484fff19,,,,UNVERIFIABLE,,
c-2005,docs/architecture/paperclip-hermes-local-contract.md,277,owned,concrete,id,Honcho proof issue is HON-1 with UUID 5fcd3de5-c67b-4a30-b1e1-65e884f0cd61,5fcd3de5-c67b-4a30-b1e1-65e884f0cd61,,,,UNVERIFIABLE,,
c-2006,docs/architecture/paperclip-hermes-local-contract.md,278,owned,concrete,id,Honcho proof successful run ID is 29fad228-f49b-4bbf-a066-826138a68d7a,29fad228-f49b-4bbf-a066-826138a68d7a,,,,UNVERIFIABLE,,
c-2007,docs/architecture/paperclip-hermes-local-contract.md,283,owned,concrete,url,Self-hosted Honcho runs at http://127.0.0.1:18000,http://127.0.0.1:18000,,,,UNVERIFIABLE,,
c-2008,docs/architecture/paperclip-hermes-local-contract.md,286,owned,concrete,id,Honcho proof AI peer name is paperclip-agent-b8c2fd7c-eb5d-4b90-a051-ee59484fff19,paperclip-agent-b8c2fd7c-eb5d-4b90-a051-ee59484fff19,,,,UNVERIFIABLE,,
c-2009,docs/architecture/paperclip-hermes-local-contract.md,296,owned,concrete,id,Direct completion proof issue is STU-5 with UUID b9b65393-85b2-43d0-a57e-80b5ac40f515,b9b65393-85b2-43d0-a57e-80b5ac40f515,,,,UNVERIFIABLE,,
c-2010,docs/architecture/paperclip-hermes-local-contract.md,312,owned,concrete,id,One-agent bootstrap proof company ID is ee440385-653c-451d-9058-dc6aa76afd9f,ee440385-653c-451d-9058-dc6aa76afd9f,,,,UNVERIFIABLE,,
c-2011,docs/architecture/paperclip-hermes-local-contract.md,313,owned,concrete,id,One-agent bootstrap proof agent ID is fceca8ee-bbc8-45a0-a853-420a7534c1b2,fceca8ee-bbc8-45a0-a853-420a7534c1b2,,,,UNVERIFIABLE,,
c-2012,docs/architecture/paperclip-hermes-local-contract.md,314,owned,concrete,id,One-agent bootstrap proof issue is BOO-1 with UUID 8002bc7e-bf91-46c6-88d5-d6d111735bc3,8002bc7e-bf91-46c6-88d5-d6d111735bc3,,,,UNVERIFIABLE,,
c-2013,docs/architecture/paperclip-hermes-local-contract.md,315,owned,concrete,id,One-agent bootstrap proof successful run ID is 8a6a5f36-d582-4986-8633-a2b578bee0ff,8a6a5f36-d582-4986-8633-a2b578bee0ff,,,,UNVERIFIABLE,,
c-2014,docs/architecture/paperclip-hermes-local-contract.md,316,owned,concrete,id,One-agent bootstrap proof agent comment ID is a54ae77d-3fa6-4087-8968-47393c547158,a54ae77d-3fa6-4087-8968-47393c547158,,,,UNVERIFIABLE,,
c-2015,docs/architecture/paperclip-hermes-local-contract.md,324,owned,concrete,id,One-agent bootstrap proof honcho.json aiPeer is paperclip-agent-fceca8ee-bbc8-45a0-a853-420a7534c1b2,paperclip-agent-fceca8ee-bbc8-45a0-a853-420a7534c1b2,,,,UNVERIFIABLE,,
c-2016,docs/architecture/paperclip-hermes-local-contract.md,335,owned,concrete,id,Manager/worker bootstrap proof company ID is e8613a66-ff00-43af-b4a0-cde3a16a1bcf,e8613a66-ff00-43af-b4a0-cde3a16a1bcf,,,,UNVERIFIABLE,,
c-2017,docs/architecture/paperclip-hermes-local-contract.md,336,owned,concrete,id,Manager/worker bootstrap proof manager agent ID is bf391c48-bd92-40c0-808d-5e0ab6b8caa3,bf391c48-bd92-40c0-808d-5e0ab6b8caa3,,,,UNVERIFIABLE,,
c-2018,docs/architecture/paperclip-hermes-local-contract.md,337,owned,concrete,id,Manager/worker bootstrap proof worker agent ID is 4840065d-324f-4542-b773-2f6f4cbf1c6e,4840065d-324f-4542-b773-2f6f4cbf1c6e,,,,UNVERIFIABLE,,
c-2019,docs/architecture/paperclip-hermes-local-contract.md,338,owned,concrete,id,Manager/worker bootstrap proof parent issue is BOOAAA-1 with UUID 88aa3912-64a7-4935-890f-38575c10071b,88aa3912-64a7-4935-890f-38575c10071b,,,,UNVERIFIABLE,,
c-2020,docs/architecture/paperclip-hermes-local-contract.md,339,owned,concrete,id,Manager/worker bootstrap proof child issue is BOOAAA-2 with UUID c187d982-d375-4b4f-9a8f-6aab67db8828,c187d982-d375-4b4f-9a8f-6aab67db8828,,,,UNVERIFIABLE,,
c-2021,docs/architecture/paperclip-hermes-local-contract.md,362,owned,behavioral,command,python3 -m py_compile stack/prototype-local/scripts/prepare_paperclip_hermes_home.py exits 0,exit code 0,,,,UNVERIFIABLE,,
c-2022,docs/architecture/paperclip-hermes-local-contract.md,363,owned,concrete,path,File stack/prototype-local/scripts/project_hermes_runtime.py exists,stack/prototype-local/scripts/project_hermes_runtime.py,,path exists: stack/prototype-local/scripts/project_hermes_runtime.py,,MATCH,,
c-2023,docs/architecture/paperclip-hermes-local-contract.md,363,owned,behavioral,command,python3 -m py_compile stack/prototype-local/scripts/project_hermes_runtime.py exits 0,exit code 0,,,,UNVERIFIABLE,,
c-2024,docs/architecture/paperclip-hermes-local-contract.md,364,owned,behavioral,command,python3 -m py_compile stack/prototype-local/scripts/bootstrap_paperclip_hermes_company.py exits 0,exit code 0,,,,UNVERIFIABLE,,
c-2025,docs/architecture/paperclip-hermes-local-contract.md,370,owned,behavioral,command,pnpm --filter @paperclipai/server typecheck passes inside the Paperclip container on srv1264451,exit code 0,,,,UNVERIFIABLE,,
c-2026,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,30,owned,concrete,regex_pattern,Secrets redaction regex pattern is *_KEY|*_SECRET|*_TOKEN|*_PASSWORD|*_PASS|*_CREDENTIAL,*_KEY|*_SECRET|*_TOKEN|*_PASSWORD|*_PASS|*_CREDENTIAL,"| 7 | Document scope | All `.md` files in the repo, with each tagged `owned` (root + `docs/` + `deploy/`) or `upstream` (`modules/*`) so upstream rows can be mass-pruned at the review gate. |
| 8 | Output artifact | Structured `ledger.csv` plus a thin `summary.md`. CSV chosen for sortability and dif",,,MATCH,,
c-2027,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,55,owned,concrete,path,Extractor output is written to .audit-local/claims.draft.yaml,.audit-local/claims.draft.yaml,"### Components

1. **Extractor.** Driver script enumerates a scope manifest (every `.md` in the repo, owner-tagged) and dispatches one Sonnet subagent per file. Each subagent emits a YAML stream of claims. Concurrency capped at ~10. Output: `.audit-local/claims.draft.yaml`.
2. **Review gate.** Human",path exists: .audit-local/claims.draft.yaml,,MATCH,,
c-2028,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,55,owned,concrete,config_value,Extractor concurrency cap is approximately 10 subagents,10,"### Components

1. **Extractor.** Driver script enumerates a scope manifest (every `.md` in the repo, owner-tagged) and dispatches one Sonnet subagent per file. Each subagent emits a YAML stream of claims. Concurrency capped at ~10. Output: `.audit-local/claims.draft.yaml`.
2. **Review gate.** Human",,,MATCH,,
c-2029,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,56,owned,concrete,path,Curated claims file is at docs/audits/2026-05-01-three-way/claims.curated.yaml,docs/audits/2026-05-01-three-way/claims.curated.yaml,"
1. **Extractor.** Driver script enumerates a scope manifest (every `.md` in the repo, owner-tagged) and dispatches one Sonnet subagent per file. Each subagent emits a YAML stream of claims. Concurrency capped at ~10. Output: `.audit-local/claims.draft.yaml`.
2. **Review gate.** Human reviews the dr",path exists: docs/audits/2026-05-01-three-way/claims.curated.yaml,,MATCH,,
c-2030,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,57,owned,concrete,path,Full VPS dump is written to .audit-local/vps-dump.full.json,.audit-local/vps-dump.full.json,"1. **Extractor.** Driver script enumerates a scope manifest (every `.md` in the repo, owner-tagged) and dispatches one Sonnet subagent per file. Each subagent emits a YAML stream of claims. Concurrency capped at ~10. Output: `.audit-local/claims.draft.yaml`.
2. **Review gate.** Human reviews the dra",path exists: .audit-local/vps-dump.full.json,,MATCH,,
c-2031,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,57,owned,concrete,file_permission,Full VPS dump file .audit-local/vps-dump.full.json has Unix permissions mode 600,600,,600,,MATCH,,
c-2032,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,57,owned,concrete,path,Redacted VPS dump is written to docs/audits/2026-05-01-three-way/vps-dump.redacted.json,docs/audits/2026-05-01-three-way/vps-dump.redacted.json,"1. **Extractor.** Driver script enumerates a scope manifest (every `.md` in the repo, owner-tagged) and dispatches one Sonnet subagent per file. Each subagent emits a YAML stream of claims. Concurrency capped at ~10. Output: `.audit-local/claims.draft.yaml`.
2. **Review gate.** Human reviews the dra",path exists: docs/audits/2026-05-01-three-way/vps-dump.redacted.json,,MATCH,,
c-2033,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,73,owned,concrete,path,"Owned-tag scope includes README.md, STATE.md, AGENTS.md, docs/**, and deploy/**","['README.md', 'STATE.md', 'AGENTS.md', 'docs/**', 'deploy/**']","A JSON file listing every `.md` in the repo with an owner tag:

- **`owned`**: `README.md`, `STATE.md`, `AGENTS.md`, all of `docs/**`, all of `deploy/**`
- **`upstream`**: everything under `modules/**` (Honcho, n8n-mcp, paperclip, autoreason, hermes-agent, hermes-paperclip-adapter, local-ai-packaged","path missing: ['README.md', 'STATE.md', 'AGENTS.md', 'docs/**', 'deploy/**']",,DRIFT,"reconcile sources; vps says: path missing: ['README.md', 'STATE.md', 'AGENTS.md', 'docs/**', 'deploy/**']",
c-2034,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,74,owned,concrete,path,Upstream-tag scope is everything under modules/**,modules/**,"
- **`owned`**: `README.md`, `STATE.md`, `AGENTS.md`, all of `docs/**`, all of `deploy/**`
- **`upstream`**: everything under `modules/**` (Honcho, n8n-mcp, paperclip, autoreason, hermes-agent, hermes-paperclip-adapter, local-ai-packaged, n8n-skills, hermes-agent-self-evolution)

Generated by a smal",path missing: modules/**,,MATCH,,
c-2035,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,74,owned,concrete,service_name,"Upstream modules are Honcho, n8n-mcp, paperclip, autoreason, hermes-agent, hermes-paperclip-adapter, local-ai-packaged, n8n-skills, hermes-agent-self-evolution","['Honcho', 'n8n-mcp', 'paperclip', 'autoreason', 'hermes-agent', 'hermes-paperclip-adapter', 'local-ai-packaged', 'n8n-skills', 'hermes-agent-self-evolution']","
- **`owned`**: `README.md`, `STATE.md`, `AGENTS.md`, all of `docs/**`, all of `deploy/**`
- **`upstream`**: everything under `modules/**` (Honcho, n8n-mcp, paperclip, autoreason, hermes-agent, hermes-paperclip-adapter, local-ai-packaged, n8n-skills, hermes-agent-self-evolution)

Generated by a smal",,,UNVERIFIABLE,,
c-2036,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,84,owned,concrete,config_value,Extractor concurrency cap is 10,10,"> Read this doc. Emit YAML — one entry per **concrete fact** (string, number, ID, path, port, container name, service name, version, command name, env var name, file existence) or **behavioral assertion** (X auto-creates Y on Z; running command W produces output V; service Q depends on R). Skip phil",,,MATCH,,
c-2037,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,115,owned,concrete,path,VPS dump is driven by script audit/dump_vps.sh,audit/dump_vps.sh,,exists,,UNVERIFIABLE,,
c-2038,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,115,owned,concrete,field_name,VPS dump JSON contains timestamp fields dump_started_at and dump_finished_at,"['dump_started_at', 'dump_finished_at']","### VPS dump

Single SSH session driven by `audit/dump_vps.sh`. Captures, in one logical sweep, with `dump_started_at` and `dump_finished_at` timestamps:

- `docker ps -a --format '{{json .}}'` (full container inventory)",,,UNVERIFIABLE,,
c-2039,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,117,owned,concrete,command,VPS dump captures container inventory with: docker ps -a --format '{{json .}}',docker ps -a --format '{{json .}}',,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:25733:  expected_value: docker ps -a --format '{{json .}}'
./.audit-local/claims.draft.yaml:25733:  expected_value: docker ps -a --format '{{json .}}'
./.audit-local/claims.verified.yaml:31691:  expected_value: docker ps -a --format '{{json .}}'",,MATCH,,
c-2040,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,119,owned,concrete,command,VPS dump captures running systemd units with: systemctl --user list-units --state=running --no-pager,systemctl --user list-units --state=running --no-pager,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:25746:  expected_value: systemctl --user list-units --state=running --no-pager
./.audit-local/claims.draft.yaml:25746:  expected_value: systemctl --user list-units --state=running --no-pager
./.audit-local/claims.verified.yaml:31714:  expected_v",,MATCH,,
c-2041,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,120,owned,concrete,command,VPS dump captures listening ports with: ss -tlnp,ss -tlnp,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:2078:  probe: ss -tlnp | awk '{print $4}'
./docs/audits/2026-05-01-three-way/claims.curated.yaml:2613:  probe: ss -tlnp | grep -v '127.0.0.1\|::1'
./docs/audits/2026-05-01-three-way/claims.curated.yaml:3050:  probe: ss -tlnp
./docs/audits/2026-0",,MATCH,,
c-2042,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,121,owned,concrete,path,VPS dump checks file existence of stack/prototype-local/.env,stack/prototype-local/.env,,path missing: stack/prototype-local/.env,,MATCH,,
c-2043,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,122,owned,concrete,path,VPS dump captures full content of stack/prototype-local/.env,stack/prototype-local/.env,,path missing: stack/prototype-local/.env,,MATCH,,
c-2044,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,123,owned,concrete,command,"VPS dump runs read-only subcommands bin/1215 doctor, bin/1215 services, bin/1215 status","['bin/1215 doctor', 'bin/1215 services', 'bin/1215 status']",,"./modules/n8n-skills/build.sh:1:#!/bin/bash
./modules/n8n-skills/build.sh:2:# Build script for n8n-skills distribution packages
./modules/n8n-skills/build.sh:3:# Creates zip files for both Claude.ai (individual skills) and Claude Code (bundle)
./modules/n8n-skills/build.sh:5:set -e
./modules/n8n-ski",,UNVERIFIABLE,,
c-2045,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,124,owned,concrete,command,VPS dump includes bin/1215 smoke as opt-in via a flag,bin/1215 smoke,,"./docs/audits/2026-05-01-three-way/claims.curated.yaml:1239:  claim_text: ./bin/1215 smoke runs lifecycle smoke tests
./docs/audits/2026-05-01-three-way/claims.curated.yaml:1244:  probe: ./bin/1215 smoke --help
./docs/audits/2026-05-01-three-way/claims.curated.yaml:2061:  claim_text: ./bin/1215 smok",,MATCH,,
c-2046,docs/superpowers/specs/2026-05-01-three-way-audit-design.md,129,owned,behavioral,gitignore,.audit-local/vps-dump.full.json is gitignored,.audit-local/vps-dump.full.json is gitignored,,.gitignore:39:.audit-local/	.audit-local/vps-dump.full.json,,UNVERIFIABLE,,
